label
0.112
0.038
0.032
0.024
0.032
0.024
0.028
0.026
0.022
0.03
2.176
1.414
0.912
0.354
0.364
0.306
0.276
0.798
0.262
0.248
1.516
1.568
0.352
0.21
0.578
0.134
0.038
0.032
0.034
0.032
0.032
0.034
0.032
0.032
1.308
1.96
0.66
2.508
0.614
0.272
3.04
1.208
0.0
0.058
0.13
0.242
0.512
0.138
0.022
0.022
0.08
0.098
0.022
0.014
0.022
0.02
0.02
0.308
0.262
3.726
2.234
1.0
0.284
0.054
1.868
0.764
0.092
0.352
2.138
0.516
0.478
0.134
0.066
0.07
0.064
0.056
0.058
0.06
0.058
0.048
0.046
0.038
0.046
0.512
1.454
2.092
0.56
0.054
0.354
0.094
0.278
0.282
0.132
0.268
1.978
1.81
1.282
0.042
0.028
0.02
0.026
0.028
0.018
0.03
0.024
0.022
1.856
0.786
0.266
0.256
0.302
1.24
1.236
1.568
0.266
1.382
0.044
0.526
0.524
1.06
0.196
0.028
0.028
0.028
0.03
0.024
0.024
0.03
0.03
0.03
0.584
2.47
0.332
0.044
0.112
0.656
1.8
0.316
0.33
1.154
0.254
0.13
0.17
0.208
0.206
0.184
0.092
0.054
0.034
0.042
0.038
0.034
0.034
0.038
1.064
1.628
0.852
2.648
3.314
0.106
0.506
0.618
0.532
1.64
1.998
2.102
0.284
0.098
0.178
0.206
0.162
0.098
0.028
0.03
0.03
0.03
0.022
0.022
0.02
1.792
0.308
0.018
0.02
0.02
1.4
1.822
0.646
0.12
0.582
1.976
2.02
0.23
1.066
0.17
0.148
0.118
0.02
0.02
0.022
0.02
0.022
0.02
0.382
1.982
2.484
1.332
0.12
0.53
0.702
0.024
0.632
1.398
0.056
0.462
0.19
0.104
0.102
0.126
0.138
0.12
0.022
0.022
0.02
0.022
0.02
0.012
0.024
2.388
0.976
1.238
0.022
0.02
0.01
0.02
0.02
0.72
0.74
0.466
0.59
1.522
0.916
0.566
1.104
0.114
0.036
0.026
0.02
0.018
0.016
0.022
1.208
2.434
2.628
0.794
2.438
2.932
1.854
1.004
0.736
0.86
2.854
1.456
1.636
3.194
2.582
0.26
0.216
0.174
0.036
0.028
0.024
0.024
0.024
0.024
0.03
0.726
1.212
0.022
0.012
0.018
0.022
0.784
0.342
1.6
0.374
0.194
0.184
0.51
2.712
0.656
1.03
0.31
0.032
0.024
0.034
0.032
0.042
0.018
0.022
1.17
0.402
0.224
0.674
1.656
1.546
0.758
0.746
0.358
0.312
0.904
1.688
1.472
0.376
0.37
1.874
0.772
0.04
0.036
0.032
0.026
0.024
0.03
0.02
0.982
2.008
0.476
0.0
0.0
1.948
0.454
1.834
0.26
0.086
0.152
0.348
0.5
0.046
0.094
0.192
0.224
1.398
0.024
0.028
0.024
0.022
1.076
2.906
0.788
0.342
1.832
0.162
0.59
0.386
1.642
1.802
0.528
0.192
0.204
2.582
0.864
0.038
0.04
0.038
0.04
0.04
0.038
0.04
0.04
0.038
0.038
0.942
1.646
0.442
0.23
1.124
0.326
1.012
1.736
1.024
0.08
0.082
0.142
0.186
1.308
0.512
0.36
0.264
0.16
0.042
0.03
0.028
0.028
0.024
0.02
0.026
1.9
2.632
0.056
0.024
0.018
0.018
0.024
0.016
0.024
0.018
0.016
0.026
0.016
0.016
0.024
0.018
0.016
0.016
0.026
0.016
0.016
0.018
0.016
0.024
0.016
1.05
3.478
1.284
0.78
0.148
0.266
1.552
0.302
2.832
0.544
1.612
0.626
0.306
0.38
0.026
0.036
0.026
0.034
0.03
0.026
0.034
0.032
2.702
2.414
0.964
2.386
1.254
1.436
0.118
0.118
0.476
0.188
0.588
0.622
0.134
0.106
0.08
0.038
0.03
0.026
0.03
0.026
0.032
0.022
0.034
0.71
2.302
0.358
0.58
1.748
0.46
1.746
0.566
1.56
0.58
0.284
0.318
0.708
0.564
0.106
0.102
0.164
0.032
0.028
0.022
0.02
0.03
0.02
0.02
0.836
3.12
1.302
0.212
0.108
0.464
1.704
1.498
1.802
0.144
0.618
0.18
0.87
0.392
0.176
0.276
0.042
0.028
0.03
0.022
0.028
0.048
0.034
0.026
1.496
1.356
0.584
0.616
0.434
0.468
0.03
0.294
0.558
0.574
0.282
0.374
1.332
2.884
0.402
0.16
0.026
0.028
0.026
0.026
0.028
0.032
0.38
0.006
0.186
1.372
0.182
1.528
0.418
1.172
0.812
0.656
0.038
0.236
0.072
0.062
0.172
0.118
0.114
0.36
0.132
0.036
0.038
0.026
0.036
0.026
0.034
0.026
1.386
1.904
1.758
0.612
0.762
0.972
1.866
0.874
1.566
2.084
0.744
0.406
0.706
2.094
1.0
0.478
0.126
0.114
0.09
0.046
0.03
0.03
0.028
0.028
2.588
1.664
0.422
1.896
1.566
1.024
0.624
1.684
0.408
1.024
1.056
0.51
2.056
0.734
0.134
0.046
0.064
0.03
0.028
0.03
0.032
0.03
0.028
0.026
0.446
2.042
0.154
0.224
0.232
0.052
0.174
0.22
0.88
1.21
0.13
0.394
1.97
2.916
1.156
0.054
0.066
0.12
0.1
0.028
0.022
0.028
0.024
0.022
0.612
0.748
0.552
0.0
0.318
1.11
1.18
1.858
0.498
0.692
0.726
1.208
0.872
0.194
0.186
0.194
0.108
0.05
0.032
0.026
0.03
0.024
0.024
0.03
0.022
2.482
1.486
0.02
0.018
0.018
0.018
0.02
1.132
1.078
0.342
0.196
1.532
0.442
1.526
0.772
0.158
0.072
0.056
0.054
0.052
0.054
0.052
0.302
1.062
1.424
0.444
0.4
0.654
0.05
0.538
0.736
0.252
0.08
0.736
0.162
0.032
0.024
0.022
0.022
0.022
0.02
0.64
1.756
0.594
1.412
0.232
0.06
0.306
2.434
1.602
0.484
1.594
0.568
0.92
1.524
0.882
0.132
0.096
0.054
0.05
0.05
0.052
0.052
0.052
0.05
0.786
1.618
1.262
0.588
0.02
0.016
0.018
0.018
0.016
0.694
1.05
2.028
1.352
1.236
1.654
0.47
0.074
0.038
0.028
0.018
0.024
0.022
0.016
0.024
0.738
1.708
1.66
2.354
0.39
1.668
0.906
0.132
1.8
2.544
0.244
0.17
0.548
1.376
0.312
0.074
0.152
0.106
0.024
0.016
0.024
0.024
0.024
1.07
0.578
0.342
1.126
0.688
0.438
0.352
0.544
1.082
1.736
1.52
2.35
2.394
0.628
2.136
0.372
0.192
0.106
0.024
0.024
0.02
0.022
0.024
0.02
0.02
3.286
0.726
1.39
1.792
0.218
0.68
0.968
0.622
1.002
1.15
0.996
0.212
0.278
0.156
0.116
0.136
0.024
0.018
0.024
0.022
0.018
0.024
0.016
0.022
3.268
0.4
1.03
0.762
1.83
1.688
4.156
1.432
1.878
0.988
1.232
0.812
0.976
0.4
0.122
0.998
0.694
0.11
0.042
0.036
0.02
0.022
0.022
0.02
0.758
2.038
1.902
3.722
2.122
1.272
1.5
1.824
1.724
2.372
0.756
1.908
0.802
0.57
0.112
0.188
0.184
0.098
0.042
0.022
0.018
0.02
0.024
0.018
0.38
2.578
0.432
1.864
1.784
0.982
0.542
0.962
3.786
1.116
0.594
0.184
0.276
0.178
0.166
0.094
0.042
0.052
0.054
0.084
0.028
0.02
0.022
0.018
0.018
1.618
1.046
2.218
1.482
1.02
2.19
1.286
1.652
1.734
0.926
1.442
0.858
0.346
0.188
3.236
0.448
0.026
0.024
0.022
0.026
0.024
0.026
0.044
0.028
1.242
1.602
1.55
2.522
0.48
2.774
0.992
1.69
0.188
0.492
0.834
1.296
2.708
0.294
0.034
0.026
0.02
0.026
0.044
0.022
0.018
0.016
0.012
0.018
0.812
3.002
0.934
0.234
0.25
0.356
1.076
0.286
1.482
0.402
0.63
1.206
2.548
0.316
0.342
0.174
0.042
0.032
0.028
0.026
0.026
0.024
0.024
0.022
2.29
2.416
0.77
1.202
0.23
1.606
1.664
0.518
1.038
0.302
1.636
0.946
0.184
1.602
0.094
0.034
0.026
0.024
0.026
0.024
0.026
0.024
0.026
0.024
0.622
2.674
1.45
1.778
1.192
0.598
0.998
0.992
0.306
2.616
2.496
1.792
0.326
0.116
0.108
0.114
0.104
0.086
0.036
0.02
0.016
0.024
0.024
0.126
3.548
0.994
1.19
0.834
1.522
1.522
0.56
1.298
3.304
1.01
2.598
2.334
0.318
0.816
0.13
0.208
0.204
0.222
0.216
0.222
0.218
0.214
0.222
0.498
3.186
1.694
1.314
3.124
2.74
1.186
2.324
1.016
0.978
1.708
1.104
2.21
0.884
0.158
0.052
0.034
0.032
0.054
0.032
0.064
0.162
0.094
0.03
0.022
2.212
0.38
0.684
1.742
0.394
0.556
0.246
1.118
0.2
0.25
1.126
0.154
0.422
2.758
0.45
0.04
0.036
0.028
0.024
0.026
0.024
0.022
0.026
0.672
0.062
0.016
0.018
0.02
0.022
0.02
0.658
1.526
1.96
0.65
0.804
2.538
2.92
0.368
0.41
0.26
0.066
0.038
0.028
0.022
0.018
0.026
0.026
0.012
1.894
0.378
2.222
1.93
0.43
1.258
2.572
2.572
1.188
1.716
0.846
2.688
1.862
0.94
0.104
0.022
0.016
0.026
0.026
0.026
1.28
3.366
1.28
1.056
1.182
0.278
0.4
0.216
2.874
2.416
1.04
0.796
1.072
1.64
0.652
1.814
0.844
0.688
0.484
0.086
0.026
0.026
0.028
0.032
0.03
0.03
0.028
0.622
1.21
0.19
0.328
0.792
0.026
0.018
1.586
1.932
1.936
0.328
0.356
0.128
0.228
0.132
0.432
0.046
0.02
0.02
0.016
0.026
0.012
0.028
0.014
0.022
1.33
0.6
0.242
0.588
1.312
0.278
0.928
2.206
0.45
0.0
0.402
1.702
1.748
1.938
0.318
0.172
0.09
0.058
0.014
0.028
0.014
0.012
0.026
0.014
1.12
1.108
1.254
0.386
0.214
2.014
1.362
0.914
1.622
0.012
0.02
0.012
0.012
0.01
0.03
1.296
0.114
0.124
0.206
0.274
0.216
0.192
0.208
0.176
0.022
2.412
0.83
0.484
3.018
1.392
0.758
0.112
0.32
0.396
0.93
0.66
0.766
0.966
1.94
2.928
1.432
0.07
0.038
0.014
0.02
0.024
0.016
0.044
3.02
1.154
2.11
1.438
1.396
2.63
0.526
0.144
0.494
2.23
3.126
1.164
0.31
1.554
0.67
0.312
0.018
0.02
0.026
0.016
0.028
0.018
0.016
0.032
1.652
2.436
0.666
1.068
0.512
0.64
1.1
0.148
0.114
0.362
0.67
2.498
1.59
0.31
0.108
0.16
0.032
0.038
0.032
0.026
0.032
0.038
0.168
2.132
2.51
0.382
0.976
0.242
0.144
0.948
0.488
0.734
0.63
0.788
0.862
2.058
1.008
0.984
2.18
0.376
0.128
0.092
0.05
0.044
0.028
0.028
0.026
0.028
0.622
1.692
1.198
0.642
2.072
0.83
1.242
2.126
1.616
1.4
0.578
0.178
0.038
0.02
0.022
0.02
0.136
1.888
0.344
0.038
0.028
0.032
0.038
0.026
0.268
0.026
0.888
1.326
3.202
1.71
0.77
1.348
1.66
1.308
0.368
2.01
0.374
1.754
0.32
0.102
0.008
0.006
0.01
0.004
0.006
0.008
0.006
0.008
0.042
0.74
0.608
0.55
0.412
1.798
0.6
0.636
2.43
1.32
0.484
0.166
0.18
0.894
1.314
1.95
0.218
0.182
0.014
0.008
0.01
0.008
0.014
2.152
0.032
0.03
0.922
0.842
1.52
2.05
2.412
0.824
1.68
0.706
0.036
0.02
0.022
0.02
0.02
0.024
0.88
1.052
0.024
0.034
0.024
0.196
0.024
0.032
2.722
2.857
2.992
0.886
0.628
0.672
0.142
0.124
0.11
0.946
2.558
0.042
0.03
0.03
0.024
0.024
2.652
0.128
0.258
0.042
0.03
0.028
0.178
0.818
0.802
0.416
1.214
0.658
0.19
0.252
0.214
1.116
1.046
0.13
0.834
2.162
0.442
0.598
3.224
2.368
0.864
0.068
0.036
0.046
0.032
0.044
0.03
0.044
0.544
2.088
0.872
1.966
1.412
1.422
0.586
0.948
0.38
0.828
0.342
1.488
1.466
1.42
0.378
1.098
0.238
0.048
0.044
0.036
0.032
0.034
0.042
0.036
1.854
1.542
0.316
0.036
0.118
3.208
1.278
0.666
0.56
0.79
2.27
2.192
0.386
0.744
0.428
1.196
0.218
0.1
0.072
0.052
0.044
0.044
0.044
0.042
0.966
2.634
0.744
0.572
0.59
0.808
1.736
2.71
2.07
1.266
1.722
2.236
0.872
0.37
0.214
0.56
0.36
0.288
0.284
0.236
0.206
0.376
0.124
0.036
0.498
1.048
1.87
1.908
0.5
0.916
1.978
2.1
0.114
0.046
0.464
0.398
0.744
1.168
1.09
0.298
0.11
0.07
0.042
0.036
0.038
0.038
0.038
0.038
0.558
3.69
2.756
1.014
0.736
1.894
2.97
1.86
2.056
0.992
1.548
1.92
0.2
0.698
1.734
0.378
0.382
0.124
0.03
0.024
0.016
0.028
0.028
0.57
1.514
0.802
0.302
0.392
0.496
0.024
1.204
0.918
0.328
1.058
2.206
1.524
0.368
0.512
0.172
0.15
0.122
0.026
0.012
0.028
0.014
0.028
0.014
0.028
0.694
2.576
0.344
0.556
0.888
0.366
0.534
0.916
1.652
1.104
2.39
1.672
2.424
0.314
0.188
0.81
0.074
0.012
0.01
0.014
0.026
0.012
0.024
0.012
0.476
1.682
1.234
0.856
0.824
0.66
1.452
1.034
0.204
0.238
2.506
3.208
2.986
1.398
0.572
0.188
0.128
0.072
0.042
0.04
0.032
0.066
0.0
0.0
1.42
0.534
0.744
0.566
2.684
2.624
0.88
0.814
0.202
0.37
0.942
0.356
1.374
0.14
0.146
1.474
0.158
0.05
0.04
0.042
0.026
0.216
0.04
0.026
0.996
0.384
0.022
0.014
0.024
0.012
0.504
1.838
3.12
0.69
2.99
1.194
0.734
0.578
0.188
0.204
0.268
0.11
0.096
0.018
0.028
0.012
0.028
1.136
2.352
0.614
0.274
0.236
0.188
0.178
0.602
1.188
1.44
0.15
0.066
1.394
2.362
1.492
1.38
0.39
0.044
0.022
0.028
0.032
0.022
0.034
0.022
0.03
1.57
0.468
0.65
0.636
0.468
1.092
0.618
0.378
0.96
0.548
1.792
0.524
0.136
0.488
0.064
0.028
0.034
0.02
0.024
0.026
0.02
0.028
0.022
0.016
1.142
1.77
2.49
1.292
1.302
2.978
2.66
1.922
0.436
1.008
2.416
3.212
1.292
0.786
0.334
0.126
0.13
0.068
0.046
0.02
0.034
0.016
0.03
1.964
1.678
0.416
3.47
3.912
0.772
0.962
0.534
0.442
1.778
0.366
1.698
0.562
1.816
0.476
0.17
0.182
0.116
0.102
0.056
0.0
0.0
0.008
0.0
0.0
1.558
1.648
1.152
0.726
0.196
0.908
0.43
0.44
0.99
0.264
1.434
1.596
0.062
0.056
0.054
2.172
0.522
0.816
0.314
0.054
0.698
0.176
0.226
2.122
3.142
3.036
0.928
0.62
0.172
0.276
0.504
0.164
1.958
2.518
1.978
1.51
0.67
0.182
0.206
0.158
0.02
0.014
0.022
0.012
0.022
0.012
0.956
2.574
2.67
1.258
0.486
0.888
0.35
0.264
0.626
0.024
0.02
0.038
0.026
0.026
0.038
0.026
0.496
0.338
0.088
0.028
0.168
0.03
0.034
0.16
0.028
0.038
2.058
1.596
1.99
1.144
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.56
3.12
1.48
0.538
1.26
0.4
2.694
0.228
0.042
0.034
0.034
0.704
0.214
1.472
1.28
0.636
2.124
2.412
1.334
4.12
1.712
1.198
1.334
0.892
1.13
1.914
1.086
0.186
0.104
0.018
0.032
0.016
0.034
0.016
0.032
0.018
2.112
0.978
1.608
1.342
1.61
2.372
3.328
1.406
1.924
1.982
0.922
0.808
1.212
1.982
1.418
2.08
1.172
0.08
0.082
0.014
0.024
0.02
0.02
0.024
0.134
1.65
1.12
1.38
2.062
0.922
0.332
0.198
1.772
0.262
1.54
2.1
1.706
1.788
0.85
1.02
0.848
0.062
0.018
0.014
0.044
0.014
0.014
0.028
0.216
0.57
1.94
1.512
2.202
0.826
1.47
0.874
2.258
3.146
1.56
3.778
2.004
1.962
0.416
3.124
0.774
0.306
0.108
0.086
0.084
0.1
0.038
0.014
0.028
1.744
0.662
2.374
0.568
0.782
2.044
2.906
2.21
2.24
0.514
0.676
2.68
2.394
2.482
0.974
0.422
0.068
0.038
0.024
0.026
0.036
0.024
0.184
0.028
0.664
1.55
0.63
1.018
2.07
1.222
1.038
2.566
2.328
0.498
1.08
2.772
3.22
1.49
0.578
0.308
0.212
0.132
0.092
0.036
0.024
0.036
0.026
0.024
1.622
1.6
0.524
0.614
4.142
2.248
2.81
0.468
0.802
1.662
4.042
1.112
0.192
2.29
0.616
0.182
0.182
0.122
0.166
0.024
0.046
0.032
0.022
0.164
0.732
0.882
1.146
2.092
1.356
0.11
0.266
0.344
0.876
0.428
0.014
0.03
0.014
1.154
0.98
1.246
0.16
0.274
0.024
0.024
0.024
0.03
0.06
0.016
0.016
0.408
1.942
3.258
3.308
1.796
1.36
0.67
1.84
0.304
0.152
0.29
0.326
4.058
3.036
0.97
0.3
0.098
0.098
0.096
0.118
0.1
0.024
0.026
0.024
3.266
3.154
0.446
0.014
1.046
0.134
0.014
0.03
0.054
1.53
0.452
2.788
3.584
3.07
0.94
1.056
0.016
0.016
0.016
0.016
0.024
0.026
0.016
0.2
0.268
2.378
0.538
0.756
0.35
0.018
0.016
0.052
0.356
0.94
2.558
1.838
0.758
0.098
0.03
0.032
0.65
1.22
1.126
0.222
1.426
0.21
0.202
0.122
0.034
2.534
1.904
0.832
0.524
2.186
0.534
0.448
1.37
0.432
0.392
0.37
0.458
0.464
0.148
1.142
0.04
0.026
0.024
0.018
0.018
0.018
1.478
3.122
1.542
0.406
0.666
0.356
1.344
1.698
0.402
0.326
0.552
1.284
1.79
0.928
1.412
0.582
0.052
0.026
0.024
0.022
0.018
0.018
0.018
0.018
0.016
1.622
0.802
1.748
0.218
0.574
0.298
0.394
0.628
0.02
0.29
0.464
1.62
0.016
0.018
0.016
0.07
0.118
0.06
0.03
0.022
0.02
0.018
0.018
0.018
2.004
1.82
0.472
0.862
1.046
0.96
0.808
1.746
0.438
0.402
0.366
0.826
0.71
0.032
0.122
1.472
0.244
0.026
0.018
0.016
0.018
0.016
0.016
0.016
1.97
1.752
0.604
0.74
0.428
0.318
0.616
1.72
0.642
0.878
2.026
2.48
0.988
0.012
0.018
0.016
0.598
1.218
0.03
0.022
0.018
0.02
0.018
0.018
0.026
0.644
1.528
0.354
0.448
0.692
0.12
0.452
0.308
1.568
1.308
0.316
1.548
0.124
0.116
0.062
0.018
0.016
0.018
0.018
0.016
0.014
0.01
0.01
0.016
2.442
2.126
0.422
0.502
0.016
0.052
1.458
0.424
0.184
0.34
0.564
1.44
0.082
1.376
0.108
0.1
0.036
0.03
0.03
0.032
0.03
0.03
0.03
1.436
0.57
2.062
1.542
1.0
0.226
2.42
2.53
0.374
2.568
0.814
3.736
1.764
0.172
1.714
0.226
2.826
0.198
0.01
0.176
0.006
0.004
0.566
2.708
1.862
1.406
1.514
0.398
1.034
0.31
0.494
0.978
0.758
0.186
1.498
1.698
0.964
0.104
0.03
0.026
0.024
0.024
0.024
0.024
0.022
0.024
0.024
0.924
1.542
0.63
1.23
0.576
1.73
0.67
1.01
0.5
1.46
1.344
1.844
1.592
2.31
0.704
0.592
0.142
0.068
0.466
0.306
0.534
0.208
0.022
0.012
0.312
0.756
1.602
0.078
0.016
0.026
0.04
0.286
0.12
0.182
0.122
1.998
2.404
1.598
0.386
1.102
0.8
0.054
0.024
0.014
0.022
0.024
0.012
0.024
1.88
2.13
1.402
1.566
0.172
0.302
1.856
0.46
0.124
0.878
2.37
2.03
1.586
0.392
1.582
0.508
0.092
0.03
0.014
0.018
0.018
0.012
0.024
1.936
2.888
3.028
0.44
0.402
0.338
0.024
0.012
0.024
0.326
0.062
0.318
0.652
1.698
1.788
1.092
0.112
0.078
0.036
0.038
0.03
0.014
0.024
0.018
0.014
1.116
3.158
2.82
0.148
0.022
0.016
1.836
3.37
1.268
2.618
1.894
0.322
1.902
1.58
0.766
2.188
2.016
0.408
0.066
0.028
0.024
0.018
0.014
2.01
0.87
0.502
2.996
0.896
0.552
1.698
2.92
2.404
1.1
1.058
0.064
1.042
1.526
0.018
0.018
0.032
0.472
2.032
0.142
0.058
0.044
0.046
0.046
0.016
0.734
2.226
2.496
1.0
0.478
2.12
1.756
0.58
0.048
0.8
1.502
0.844
1.054
0.336
0.658
0.344
0.216
0.038
0.016
0.032
0.018
0.016
0.032
0.018
1.57
0.214
1.584
0.948
0.518
0.692
0.376
0.584
0.49
0.116
0.328
0.2
1.528
2.962
1.626
0.278
0.114
0.04
0.03
0.016
0.014
0.016
0.014
0.016
0.026
0.964
2.862
1.24
2.052
1.806
0.99
0.182
0.376
0.428
1.826
0.898
0.69
1.462
0.122
0.044
0.016
0.024
0.026
0.018
0.014
0.016
0.016
0.018
2.426
1.246
0.336
0.178
0.158
0.178
0.252
0.864
0.072
0.19
1.096
0.742
1.454
3.052
2.916
0.144
0.092
0.042
0.032
0.038
0.02
0.014
0.016
0.016
0.92
2.074
0.592
0.554
0.394
1.588
1.682
0.502
0.3
0.252
0.38
0.724
0.736
1.268
0.224
0.116
2.432
1.668
0.03
0.028
0.026
0.022
0.022
0.02
1.698
3.288
1.448
0.03
0.028
0.03
0.028
2.434
2.818
1.33
0.936
0.564
0.368
0.114
0.06
0.384
0.08
0.026
0.026
0.024
0.026
0.024
0.026
0.026
1.638
3.266
1.578
1.438
0.986
2.668
1.416
1.006
0.814
0.312
0.038
0.32
1.088
1.518
0.142
0.188
0.256
0.062
0.04
0.036
0.03
0.032
0.028
0.02
0.622
2.856
2.552
1.964
1.28
0.456
1.468
1.546
2.438
3.33
1.466
2.598
0.978
0.2
0.202
0.202
2.528
1.816
0.036
